0.008004888481515593, 0.16498625114572008
1.005255117629086, 0.20164986251144512
2.002505346776658, 0.23831347387717017
3.0000000000000004, 0.7161625420103803
3.964008554842652, 0.7516040329972498
4.994500458295143, 0.7894897647418304
5.995417048579284, 7.443935227619917
6.9591811793461655, 7.0381912618392874
7.993339443935227, 13.693858845096258
8.95734799877788, 13.729300336083114
9.95655362053162, 17.295447601588762
10.990711885120684, 23.95111518484572
11.989673082798653, 27.076076993583868
12.986923311946226, 27.112740604949593
13.991506263366942, 40.384967919340056
15.02175374274366, 39.98166819431715
15.989673082798655, 47.07607699358388
16.986923311946228, 47.1127406049496
18.019370608004888, 50.680109990834104
19.024197983501377, 64.39352276199207
19.9970058050718, 80.31164069660863
20.998166819431713, 87.4072716162542
