0.11610360360360517, 99.79729729729726
12.188738738738742, 93.37837837837833
13.268693693693699, 91.3513513513513
14.097522522522546, 88.64864864864862
15.091891891891898, 85.2702702702702
16.17015765765766, 82.22972972972968
17.154954954954952, 73.10810810810807
18.153265765765774, 72.09459459459453
19.136936936936955, 62.29729729729726
20.040653153153166, 54.527027027026975
21.031644144144146, 49.121621621621586
22.020382882882892, 42.36486486486484
23.009121621621624, 35.60810810810807
23.997860360360356, 28.851351351351298
24.99222972972975, 25.47297297297297
26.073873873873886, 24.459459459459424
27.073873873873886, 24.459459459459424
27.990540540540557, 24.459459459459424
28.907207207207215, 24.459459459459424
29.907207207207215, 24.459459459459424
30.990540540540543, 24.459459459459424
32.07218468468468, 23.445945945945937
32.98885135135135, 23.445945945945937
33.90495495495497, 23.10810810810807
34.988851351351364, 23.445945945945937
35.988851351351364, 23.445945945945937
